Masa Fragmento 1 (4He): 4.003 u
Masa Fragmento 2 (3He): 3.016 u
E1 (MeV)     E2 (MeV)     Sección Eficaz     E_rel (MeV) 
17.500000    12.404219    1.300574e+00       1.374966    
18.000000    11.984278    1.145837e+00       1.390219    
18.000000    11.984400    1.144172e+00       1.390590    
18.000000    11.984766    1.139203e+00       1.391703    
18.500000    11.563899    9.309231e-01       1.419954    
18.500000    11.564020    9.296866e-01       1.420322    
18.500000    11.564384    9.259932e-01       1.421423    
19.000000    11.142658    7.149483e-01       1.462886    
19.000000    11.142779    7.141197e-01       1.463249    
19.000000    11.143141    7.116439e-01       1.464339    
19.500000    10.720618    5.326929e-01       1.519270    
19.500000    10.720738    5.321782e-01       1.519628    
19.500000    10.721098    5.306392e-01       1.520704    
20.000000    10.297833    3.964240e-01       1.589405    
20.000000    10.297952    3.961179e-01       1.589758    
20.000000    10.298309    3.952021e-01       1.590819    
20.500000    9.874350     3.028763e-01       1.673645    
20.500000    9.874468     3.026960e-01       1.673993    
20.500000    9.874821     3.021565e-01       1.675037    
21.000000    9.450211     2.423526e-01       1.772402    
21.000000    9.450328     2.422436e-01       1.772744    
21.000000    9.450678     2.419173e-01       1.773769    
21.500000    9.025451     2.041922e-01       1.886151    
21.500000    9.025566     2.041212e-01       1.886487    
21.500000    9.025913     2.039082e-01       1.887493    
22.000000    8.600098     1.787280e-01       2.015446    
22.000000    8.600212     1.786753e-01       2.015775    
22.000000    8.600554     1.785172e-01       2.016759    
13.000000    15.989925    1.558939e-01       1.664861    
13.000000    15.990048    1.558281e-01       1.665266    
13.000000    15.990416    1.556309e-01       1.666481    
13.500000    15.586785    2.122070e-01       1.569971    
13.500000    15.586908    2.121029e-01       1.570377    
13.500000    15.587278    2.117910e-01       1.571594    
14.000000    15.181634    2.835515e-01       1.487788    
14.000000    15.181758    2.833902e-01       1.488194    
14.000000    15.182129    2.829072e-01       1.489413    
14.500000    14.774637    3.688941e-01       1.418219    
14.500000    14.774761    3.686546e-01       1.418625    
14.500000    14.775133    3.679375e-01       1.419844    
15.000000    14.365944    4.635985e-01       1.361204    
15.000000    14.366069    4.632612e-01       1.361610    
15.000000    14.366441    4.622516e-01       1.362827    
15.500000    13.955692    5.590068e-01       1.316716    
15.500000    13.955816    5.585592e-01       1.317121    
15.500000    13.956189    5.572201e-01       1.318335    
16.000000    13.544003    6.427753e-01       1.284760    
16.000000    13.544128    6.422208e-01       1.285163    
16.000000    13.544500    6.405620e-01       1.286372    
16.500000    13.130991    7.010910e-01       1.265373    
16.500000    13.131115    7.004546e-01       1.265774    
16.500000    13.131488    6.985510e-01       1.266977    
17.000000    12.716757    7.226230e-01       1.258624    
17.000000    12.716881    7.219511e-01       1.259023    
17.000000    12.717253    7.199416e-01       1.260219    
17.500000    12.301396    7.029175e-01       1.264618    
17.500000    12.301519    7.022675e-01       1.265014    
17.500000    12.301890    7.003236e-01       1.266201    
18.000000    11.884991    6.467942e-01       1.283492    
18.000000    11.885114    6.462171e-01       1.283885    
18.000000    11.885483    6.444910e-01       1.285062    
18.500000    11.467621    5.665626e-01       1.315423    
18.500000    11.467743    5.660890e-01       1.315812    
18.500000    11.468111    5.646723e-01       1.316977    
19.000000    11.049355    4.773468e-01       1.360625    
19.000000    11.049477    4.769829e-01       1.361010    
19.000000    11.049842    4.758936e-01       1.362163    
19.500000    10.630257    3.919428e-01       1.419358    
19.500000    10.630378    3.916760e-01       1.419738    
19.500000    10.630740    3.908773e-01       1.420876    
20.000000    10.210383    3.182493e-01       1.491926    
20.000000    10.210503    3.180589e-01       1.492300    
20.000000    10.210863    3.174888e-01       1.493423    
20.500000    9.789784     2.591112e-01       1.578688    
20.500000    9.789903     2.589759e-01       1.579056    
20.500000    9.790259     2.585708e-01       1.580161    
21.000000    9.368503     2.137371e-01       1.680059    
21.000000    9.368621     2.136392e-01       1.680421    
21.000000    9.368974     2.133460e-01       1.681507    
14.000000    15.056171    1.906407e-01       1.370798    
14.000000    15.056296    1.905570e-01       1.371226    
14.000000    15.056670    1.903059e-01       1.372509    
14.500000    14.652576    2.418292e-01       1.302972    
14.500000    14.652701    2.417091e-01       1.303400    
14.500000    14.653076    2.413491e-01       1.304683    
15.000000    14.247230    2.979862e-01       1.247746    
15.000000    14.247356    2.978219e-01       1.248173    
15.000000    14.247731    2.973298e-01       1.249455    
15.500000    13.840273    3.542570e-01       1.205096    
15.500000    13.840398    3.540446e-01       1.205522    
15.500000    13.840774    3.534086e-01       1.206800    
16.000000    13.431830    4.042247e-01       1.175028    
16.000000    13.431955    4.039670e-01       1.175453    
16.000000    13.432331    4.031954e-01       1.176727    
16.500000    13.022016    4.411523e-01       1.157584    
16.500000    13.022141    4.408593e-01       1.158006    
16.500000    13.022516    4.399823e-01       1.159274    
17.000000    12.610936    4.597128e-01       1.152834    
17.000000    12.611061    4.594013e-01       1.153254    
17.000000    12.611436    4.584687e-01       1.154514    
17.500000    12.198687    4.574680e-01       1.160886    
17.500000    12.198811    4.571579e-01       1.161303    
17.500000    12.199185    4.562294e-01       1.162554    
18.000000    11.785355    4.356560e-01       1.181882    
18.000000    11.785479    4.353659e-01       1.182295    
18.000000    11.785851    4.344971e-01       1.183536    
18.500000    11.371020    3.987028e-01       1.216000    
18.500000    11.371143    3.984460e-01       1.216409    
18.500000    11.371513    3.976768e-01       1.217638    
19.000000    10.955754    3.526694e-01       1.263459    
19.000000    10.955877    3.524521e-01       1.263864    
19.000000    10.956245    3.518013e-01       1.265080    
19.500000    10.539623    3.036566e-01       1.324522    
19.500000    10.539745    3.034790e-01       1.324922    
19.500000    10.540110    3.029467e-01       1.326123    
20.000000    10.122686    2.564394e-01       1.399499    
20.000000    10.122806    2.562971e-01       1.399894    
20.000000    10.123169    2.558709e-01       1.401078    
15.000000    14.128067    2.001211e-01       1.139356    
15.000000    14.128193    2.000337e-01       1.139804    
15.000000    14.128571    1.997721e-01       1.141149    
15.500000    13.724430    2.358033e-01       1.098563    
15.500000    13.724557    2.356909e-01       1.099010    
15.500000    13.724935    2.353542e-01       1.100352    
16.000000    13.319259    2.686717e-01       1.070399    
16.000000    13.319385    2.685345e-01       1.070845    
16.000000    13.319763    2.681235e-01       1.072182    
16.500000    12.912669    2.949126e-01       1.054906    
16.500000    12.912795    2.947544e-01       1.055350    
16.500000    12.913173    2.942804e-01       1.056681    
17.000000    12.504769    3.112361e-01       1.052161    
17.000000    12.504895    3.110637e-01       1.052602    
17.000000    12.505272    3.105470e-01       1.053925    
17.500000    12.095657    3.156820e-01       1.062271    
17.500000    12.095782    3.155038e-01       1.062709    
17.500000    12.096158    3.149699e-01       1.064023    
18.000000    11.685422    3.080107e-01       1.085383    
18.000000    11.685547    3.078355e-01       1.085817    
18.000000    11.685921    3.073107e-01       1.087121    
18.500000    11.274146    2.897189e-01       1.121678    
18.500000    11.274270    2.895541e-01       1.122108    
18.500000    11.274643    2.890604e-01       1.123399    
19.000000    10.861904    2.635062e-01       1.171379    
19.000000    10.862027    2.633568e-01       1.171805    
19.000000    10.862398    2.629093e-01       1.173082    
9.500000     19.861058    7.138045e-02       4.003420    
9.500000     19.861176    7.134598e-02       4.003643    
9.500000     19.861529    7.124273e-02       4.004310    
10.000000    19.445595    1.328724e-01       3.808064    
10.000000    19.445714    1.327783e-01       3.808289    
10.000000    19.446072    1.324967e-01       3.808962    
10.500000    19.027104    2.984966e-01       3.626666    
10.500000    19.027224    2.981349e-01       3.626892    
10.500000    19.027587    2.970544e-01       3.627571    
11.000000    18.605901    1.023211e+00       3.458813    
11.000000    18.606023    1.020860e+00       3.459040    
11.000000    18.606389    1.013851e+00       3.459723    
11.500000    18.182264    3.139537e+00       3.304150    
11.500000    18.182387    3.142362e+00       3.304378    
11.500000    18.182756    3.150607e+00       3.305064    
12.000000    17.756437    7.566553e-01       3.162376    
12.000000    17.756561    7.584340e-01       3.162605    
12.000000    17.756933    7.638021e-01       3.163293    
12.500000    17.328636    2.371559e-01       3.033235    
12.500000    17.328761    2.375725e-01       3.033465    
12.500000    17.329136    2.388277e-01       3.034155    
13.000000    16.899055    9.476324e-02       2.916516    
13.000000    16.899180    9.492270e-02       2.916746    
13.000000    16.899557    9.540248e-02       2.917436    
13.500000    16.467864    4.331882e-02       2.812044    
13.500000    16.467990    4.339469e-02       2.812274    
13.500000    16.468369    4.362292e-02       2.812964    
14.000000    16.035218    2.633684e-02       2.719681    
14.000000    16.035344    2.637578e-02       2.719910    
14.000000    16.035724    2.649291e-02       2.720598    
21.000000    9.882551     4.992935e-02       2.697755    
21.000000    9.882671     4.994031e-02       2.697949    
21.000000    9.883032     4.997359e-02       2.698531    
21.500000    9.438833     5.913767e-02       2.792815    
21.500000    9.438952     5.917805e-02       2.793005    
21.500000    9.439310     5.929976e-02       2.793573    
22.000000    8.994731     8.448480e-02       2.902513    
22.000000    8.994849     8.457981e-02       2.902698    
22.000000    8.995202     8.486592e-02       2.903251    
22.500000    8.550248     1.546664e-01       3.027438    
22.500000    8.550364     1.549164e-01       3.027617    
22.500000    8.550712     1.556693e-01       3.028154    
23.000000    8.105376     4.676305e-01       3.168277    
23.000000    8.105491     4.687929e-01       3.168451    
23.000000    8.105834     4.723006e-01       3.168970    
23.500000    7.660099     1.647770e+00       3.325832    
23.500000    7.660212     1.647646e+00       3.325999    
23.500000    7.660549     1.647211e+00       3.326500    
24.000000    7.214387     5.604718e-01       3.501042    
24.000000    7.214497     5.602210e-01       3.501203    
24.000000    7.214828     5.594708e-01       3.501685    
24.500000    6.768193     3.525734e-01       3.695017    
24.500000    6.768301     3.525221e-01       3.695170    
24.500000    6.768626     3.523679e-01       3.695631    
25.000000    6.321453     2.711021e-01       3.909074    
25.000000    6.321559     2.710502e-01       3.909220    
25.000000    6.321876     2.708943e-01       3.909658    
10.000000    19.298201    1.038941e-01       3.638994    
10.000000    19.298322    1.038328e-01       3.639242    
10.000000    19.298685    1.036493e-01       3.639984    
